date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Distillate - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-12-29T22:15:00Z,-3.93,0,-509.93,0,6425.33,13.17,NA,0.12,42.61,1.74,577.11,1194.48,0.01,0,21.4,29.82,0,479.97,0.04,NA,0.01,2.14,701.22,87.5
2024-12-29T22:20:00Z,-3.75,0,-553.37,0,6451.72,13.16,NA,0.13,42.99,0.14,569.86,1183.39,0.01,0,21.4,32.39,0,481.2,0.03,NA,0.01,2.15,702.47,85
2024-12-29T22:25:00Z,-3.59,0,-590.65,0,6476.45,13.19,NA,0.17,42.3,3.08,577.73,1178.78,0.01,0,21.4,34.63,0,483.07,0.03,NA,0.01,2.14,702.51,87.5
2024-12-29T22:30:00Z,-3.88,0,-596.9,0,6523.79,13.19,NA,0.12,42.07,13.57,568.87,1175.82,0.01,0,21.4,35.03,0,485.79,0.03,NA,0.01,2.12,702.51,82.55
2024-12-29T22:35:00Z,-4.28,0,-703.99,0,6476.38,13.15,NA,0.15,42.49,0.01,575.6,1167.46,0.01,0,21.37,41.39,0,485.82,0.03,NA,0.01,2.12,708.23,85
2024-12-29T22:40:00Z,-3.64,0,-710.91,0,6477.43,13.17,NA,0.15,42.41,6.07,571.59,1160.22,0.01,0,21.33,41.74,0,484.04,0.03,NA,0.01,2.13,705.83,85
2024-12-29T22:45:00Z,-3.85,0,-724.07,0,6462.88,13.17,NA,0.14,42.79,1.84,568.37,1169.4,0.01,0,21.3,42.55,0,483.52,0.03,NA,0.01,2.14,706.16,81.8
2024-12-29T22:50:00Z,-6.59,0,-718.94,0,6426.62,13.18,NA,0.08,42.84,0,564.64,1154.34,0.01,0,21.27,42.27,0,481.68,0.03,NA,0.01,2.15,708.81,76
2024-12-29T22:55:00Z,-4.28,0,-747.84,0,6397.62,13.17,NA,0.14,42.27,0,566.71,1158.33,0.01,0,21.23,43.96,0,479.28,0.03,NA,0.01,2.14,706.95,76.22
2024-12-29T23:00:00Z,-3.64,0,-774.93,0,6408.14,13.17,NA,0.16,42.28,7.81,574.92,1174.56,0.01,0,21.2,45.42,0,478.58,0.03,NA,0.01,2.12,701.89,76.72
2024-12-29T23:05:00Z,-6.03,0,-775.66,0,6348.59,13.16,NA,0.15,42.38,0.01,564.38,1190.61,0.01,0,21.15,45.38,0,476.77,0.03,NA,0.01,2.12,705.21,91.21
2024-12-29T23:10:00Z,-3.7,0,-762.93,0,6513.1,13.18,NA,0.08,42.34,36.06,329.8,1192.37,0.01,0,21.1,45.23,0,480.89,0.03,NA,0.01,2.13,713.82,97
2024-12-29T23:15:00Z,-6.44,0,-810.44,0,6565.35,13.18,NA,0.04,42.7,0,319.04,1199.22,0.01,0,21.05,49.09,0,489.39,0.03,NA,0,2.13,725.1,85
2024-12-29T23:20:00Z,-4.01,0,-851.1,0,6597.91,13.16,NA,0.14,42.82,23.12,324.22,1204.18,0.01,0,21,51.41,0,492.56,0.03,NA,0.01,2.15,723.77,88.08
2024-12-29T23:25:00Z,-5.2,0,-876.71,0,6636.64,13.16,NA,0.12,42.54,0,318.38,1207.17,0.01,0,20.95,53.17,0,495.21,0.03,NA,0.01,2.14,726.63,85
2024-12-29T23:30:00Z,-3.67,0,-875.38,0,6596.42,13.15,NA,0.15,42.26,0.28,325.31,1224.19,0.01,0,20.9,53.02,0,495.18,0.03,NA,0.01,2.13,728.14,87.5
2024-12-29T23:35:00Z,-6.22,0,-975.71,0,6529.26,13.18,NA,0.16,42.74,0,317.22,1231.73,0.01,0,20.85,58.89,0,490.86,0.03,NA,0.01,2.13,728.4,85
2024-12-29T23:40:00Z,-4.39,0,-952.76,0,6475.84,13.18,NA,0.15,42.77,0.23,321.37,1248.13,0.01,0,20.8,57.3,0,486.12,0.03,NA,0.01,2.15,723.92,83.41
2024-12-29T23:45:00Z,-6.02,0,-907.61,0,6360.68,13.16,NA,0.2,42.85,0.01,318.22,1242.38,0.01,0,20.75,54.41,0,479.8,0.03,NA,0.01,2.15,726.37,84.05
2024-12-29T23:50:00Z,-3.61,0,-919.25,0,6304.5,12.83,NA,0.17,42.75,0.27,324.61,1261.59,0.01,0,20.7,54.91,0,473.52,0.03,NA,0.01,2.15,718.91,85
2024-12-29T23:55:00Z,-6.44,0,-887.3,0,6272.64,12.85,NA,0.14,43.12,0.02,318.18,1264.68,0.01,0,20.65,52.87,0,470.28,0.03,NA,0.01,2.15,717.5,76.74
2024-12-30T00:00:00Z,-4.82,0,-881.05,0,6267.71,12.84,NA,0.12,42.65,0.2,320.94,1278.42,0.01,0,20.6,52.43,0,468.97,0.03,NA,0.01,2.15,714.06,77.35
2024-12-30T00:05:00Z,-5.19,0,-894.53,0,6235.53,12.82,NA,0.17,42.68,0.02,318.03,1264.96,0.01,0,20.57,53.21,0,467.71,0.03,NA,0.01,2.14,716.92,82.83
2024-12-30T00:10:00Z,-4.09,0,-917.7,0,6261.12,12.83,NA,0.12,42.66,1.84,326.11,1268.77,0.01,0,20.53,54.52,0,467.51,0.03,NA,0.01,2.14,712.57,79.26
2024-12-30T00:15:00Z,-4.08,0,-966.48,0,6238.95,12.84,NA,0.13,42.43,0.03,318.48,1271.92,0.01,0,20.5,57.49,0,467.64,0.03,NA,0.01,2.14,715.63,82.94
2024-12-30T00:20:00Z,-4.99,0,-965.89,0,6190,12.86,NA,0.12,42.78,0,318.53,1279.35,0.01,0,20.47,57.37,0,465.01,0.03,NA,0.01,2.14,715.54,82.55
2024-12-30T00:25:00Z,-5.33,0,-973.01,0,6155.47,12.84,NA,0.17,42.21,0.01,317.63,1278.01,0.01,0,20.43,57.7,0,461.87,0.03,NA,0.01,2.13,714.15,76.72
2024-12-30T00:30:00Z,-4.09,0,-992.48,0,6169.32,12.82,NA,0.16,42.28,0.37,319.68,1276.53,0.01,0,20.4,58.83,0,461.09,0.03,NA,0.01,2.12,711.11,76.72
2024-12-30T00:35:00Z,-5.97,0,-1025.74,0,6131.16,13.11,NA,0.08,42.41,0,318.44,1271.71,0.01,0,20.42,60.81,0,460.2,0.03,NA,0.01,2.13,714.39,76
2024-12-30T00:40:00Z,-4.21,0,-1000.34,0,6100.4,13.14,NA,0.16,42.89,0.75,324.03,1275.07,0.01,0,20.43,59.22,0,457.64,0.03,NA,0.01,2.14,711.98,83.26
2024-12-30T00:45:00Z,-5.95,0,-1012.59,0,6086.53,13.14,NA,0.12,42.61,0,318.22,1259.55,0.01,0,20.45,59.95,0,456,0.03,NA,0.01,2.15,713.09,76.05
2024-12-30T00:50:00Z,-4.92,0,-1007.11,0,6050.1,13.11,NA,0.12,42.76,0.01,318.77,1259.38,0.01,0,20.47,59.66,0,454.15,0.03,NA,0.01,2.14,713.41,76.72
2024-12-30T00:55:00Z,-4.51,0,-993.71,0,6043.22,13.12,NA,0.14,42.66,0.01,319.03,1254.94,0.01,0,20.48,58.84,0,452.52,0.03,NA,0.01,2.14,711.69,76.72
2024-12-30T01:00:00Z,-4.06,0,-997.77,0,6048.83,13.14,NA,0.14,42.65,0.44,320.94,1231.76,0.01,0,20.5,59.17,0,452.47,0.03,NA,0.01,2.14,713.01,76.72
2024-12-30T01:05:00Z,-3.83,0,-1014.15,0,6054.11,13.14,NA,0.15,43.03,0.17,318.66,1231.98,0.01,0,20.43,60.25,0,452.87,0.03,NA,0.01,2.15,713.17,77.73
2024-12-30T01:10:00Z,-4.07,0,-1003.71,0,6017.58,13.12,NA,0.12,42.59,0.19,320.77,1233.35,0.01,0,20.37,59.59,0,451.7,0.03,NA,0.01,2.15,714.74,77.79
2024-12-30T01:15:00Z,-4.37,0,-1020.87,0,6009.38,13.13,NA,0.12,42.75,0.09,322.56,1224.05,0.01,0,20.3,60.58,0,450.03,0.03,NA,0.01,2.14,713.48,77.3
2024-12-30T01:20:00Z,-4.92,0,-1037.28,0,6018.02,13.14,NA,0.12,42.82,0.3,319.63,1220.95,0.01,0,20.23,61.6,0,450.03,0.03,NA,0.01,2.15,713.16,76.88
2024-12-30T01:25:00Z,-4.92,0,-1031.17,0,6017.39,13.14,NA,0.15,42.84,0.01,321.53,1204.53,0.01,0,20.17,61.34,0,450.34,0.03,NA,0.01,2.15,715.22,77.38
2024-12-30T01:30:00Z,-4.58,0,-1044.74,0,6031.77,13.13,NA,0.14,42.53,1.44,323,1194.22,0.01,0,20.1,62.25,0,450.87,0.03,NA,0.01,2.14,715.23,80
2024-12-30T01:35:00Z,-3.67,0,-1071.8,0,6004.06,13.13,NA,0.12,42.53,1.35,321.2,1185.17,0.01,0,20.07,63.93,0,450.39,0.03,NA,0.01,2.13,718.36,80.44
2024-12-30T01:40:00Z,-5.07,0,-1048.32,0,5936.4,13.12,NA,0.17,42.37,2.63,322.07,1185.21,0.01,0,20.03,62.47,0,446.87,0.03,NA,0.01,2.13,719.36,85
2024-12-30T01:45:00Z,-5.07,0,-1024.67,0,5893.53,13.13,NA,0.14,42.3,0.01,323.55,1186.28,0.01,0,20,60.96,0,442.84,0.03,NA,0.01,2.12,716.82,84.77
2024-12-30T01:50:00Z,-6.24,0,-1006.08,0,5835.74,13.13,NA,0.08,42.06,1.64,319.43,1192.37,0.01,0,19.97,59.73,0,439.17,0.03,NA,0.01,2.12,716.37,85
2024-12-30T01:55:00Z,-6.06,0,-948,0,5790.36,13.13,NA,0.12,43.16,0.07,316.33,1184.4,0.01,0,19.93,56.28,0,435.37,0.03,NA,0.01,2.14,715.6,80.51
2024-12-30T02:00:00Z,-5.11,0,-915.37,0,5754.88,13.13,NA,0.18,42.47,0.09,316.87,1180.51,0.01,0,19.9,54.29,0,432.44,0.03,NA,0.01,2.15,714.52,80.08
2024-12-30T02:05:00Z,-4.98,0,-922.34,0,5755.83,12.8,NA,0.12,42.48,0.08,319.78,1181.88,0.01,0,19.9,54.67,0,431.23,0.03,NA,0.01,2.13,711.73,97.48
2024-12-30T02:10:00Z,-7.26,0,-877.91,0,5791.9,13.14,NA,0.12,43.09,0.62,188.4,1177.6,0.01,0,19.9,52.57,0,432.82,0.03,NA,0.01,2.15,725.04,90.99
2024-12-30T02:15:00Z,-5.21,0,-819.28,0,5892.7,13.11,NA,0.14,42.2,10.2,68.05,1191.45,0.01,0,19.9,50.42,0,438.29,0.03,NA,0.01,2.14,732.11,89.69
2024-12-30T02:20:00Z,-5.81,0,-851.12,0,5946.44,13.12,NA,0.01,42.78,8.1,69,1168.73,0.01,0,19.9,52.55,0,444.41,0.03,NA,0,2.13,739.83,85
2024-12-30T02:25:00Z,-6.21,0,-822.74,0,5887.99,13.13,NA,0.04,42.65,11.15,69.24,1163.28,0.01,0,19.9,50.88,0,444.22,0.03,NA,0,2.14,746.44,87.5
2024-12-30T02:30:00Z,-6.05,0,-806.09,0,5883.21,13.12,NA,0.15,42.69,0.02,68.95,1158.37,0.01,0,19.9,49.82,0,441.43,0.03,NA,0.01,2.14,743.67,87.5
2024-12-30T02:35:00Z,-5.33,0,-791.06,0,5880.06,13.12,NA,0.18,42.43,1.16,68.86,1151.38,0.01,0,19.9,48.91,0,440.72,0.03,NA,0.01,2.14,743.28,87.5
2024-12-30T02:40:00Z,-5.09,0,-821.39,0,5912.14,13.15,NA,0.08,42.57,0.97,69.01,1150.78,0.01,0,19.9,50.83,0,441.76,0.03,NA,0.01,2.13,741.44,87.5
2024-12-30T02:45:00Z,-6.08,0,-807.04,0,5884.87,13.15,NA,0.17,42.29,0.63,69.04,1151.7,0.01,0,19.9,49.96,0,442.03,0.03,NA,0.01,2.13,745.18,87.5
2024-12-30T02:50:00Z,-6.29,0,-799.46,0,5825.71,12.76,NA,0.18,42.11,0.03,68.72,1148.68,0.01,0,19.9,49.41,0,438.56,0.03,NA,0.01,2.12,746.25,84.48
2024-12-30T02:55:00Z,-5.66,0,-781.72,0,5777.12,12.76,NA,0.12,42.45,0,68.95,1159.55,0.01,0,19.9,48.2,0,434.37,0.03,NA,0.01,2.12,742.8,85.02
2024-12-30T03:00:00Z,-6.53,0,-806.52,0,5798.63,12.78,NA,0.08,42.21,0.63,69.12,1173.59,0.01,0,19.9,49.61,0,433.36,0.03,NA,0.01,2.12,736.93,85
2024-12-30T03:05:00Z,-5.31,0,-811.4,0,5813.5,12.8,NA,0.17,42.88,0.88,68.8,1177.98,0.01,0,19.87,49.87,0,434.72,0.03,NA,0.01,2.13,737.15,87.5
2024-12-30T03:10:00Z,-5.61,0,-818.71,0,5818.14,12.38,NA,0.15,42.57,0.15,69.07,1160.24,0.01,0,19.83,50.39,0,435.48,0.03,NA,0.01,2.14,740.19,86.08
2024-12-30T03:15:00Z,-5.29,0,-837.16,0,5833.62,12.37,NA,0.12,43.06,1.31,69.21,1159.13,0.01,0,19.8,51.6,0,436.15,0.03,NA,0.01,2.15,739.42,87.5
2024-12-30T03:20:00Z,-4.73,0,-827.87,0,5834.3,12.38,NA,0.08,43.07,0.35,68.8,1168.26,0.01,0,19.77,51.01,0,436.74,0.03,NA,0.01,2.16,739.53,87.14
2024-12-30T03:25:00Z,-5.96,0,-818.52,0,5801.73,12.38,NA,0.2,43.21,2.56,69.01,1170.92,0.01,0,19.73,50.37,0,435.56,0.03,NA,0.01,2.16,740.78,85
2024-12-30T03:30:00Z,-5.8,0,-830.03,0,5787.7,12.38,NA,0.01,42.95,0.03,69.1,1189.91,0.01,0,19.7,50.96,0,433.83,0.03,NA,0.01,2.16,737.41,85
2024-12-30T03:35:00Z,-5.87,0,-822.3,0,5800.42,12.73,NA,0.12,43.58,0.65,68.89,1196.79,0.01,0,19.75,50.4,0,433.81,0.03,NA,0,2.17,735.09,85
2024-12-30T03:40:00Z,-5.33,0,-814.66,0,5787.01,12.72,NA,0.14,43.6,7.45,68.98,1202.22,0.01,0,19.8,49.86,0,433.78,0.03,NA,0.01,2.19,735.27,85
2024-12-30T03:45:00Z,-6.16,0,-816.17,0,5764.45,12.74,NA,0.15,43.28,13.09,68.74,1198.04,0.01,0,19.85,49.9,0,432.44,0.03,NA,0.01,2.18,735.43,85
2024-12-30T03:50:00Z,-5.25,0,-797.27,0,5727.81,12.64,NA,0.12,43.61,1.61,68.92,1197.85,0.01,0,19.9,48.7,0,430.27,0.03,NA,0.01,2.18,736.87,85
2024-12-30T03:55:00Z,-5.05,0,-785.04,0,5759.91,12.61,NA,0.16,42.46,1.98,69.07,1199.85,0.01,0,19.95,48,0,430.13,0.03,NA,0.01,2.16,732.51,85.2
2024-12-30T04:00:00Z,-5.87,0,-796.55,0,5779.44,12.96,NA,0.18,42.55,0.05,69.16,1204.78,0.01,0,20,48.73,0,432.03,0.03,NA,0.01,2.13,733.45,85
2024-12-30T04:05:00Z,-5.53,0,-777.26,0,5760.96,12.73,NA,0.08,42.37,10.37,69.12,1210.64,0.01,0,20.08,47.46,0,430.18,0.03,NA,0.01,2.16,730.45,83.94
2024-12-30T04:10:00Z,-4.29,0,-727.11,0,5684.64,12.63,NA,0.12,42.59,1.91,69.07,1203.28,0.01,0,20.17,44.39,0,429.29,0.03,NA,0.01,2.14,739.31,85
2024-12-30T04:15:00Z,-4.7,0,-651.49,0,5643.99,12.49,NA,0.17,42.86,0.9,69.01,1201.94,0.01,0,20.25,39.7,0,424.32,0.03,NA,0.01,2.14,734.98,87.5
2024-12-30T04:20:00Z,-4.22,0,-643.94,0,5640.57,12.18,NA,0.15,42.54,9.66,68.8,1195.56,0.01,0,20.33,39.23,0,424.14,0.03,NA,0.01,2.14,734.82,87.5
2024-12-30T04:25:00Z,-4.29,0,-643.97,0,5719.7,12.19,NA,0.12,42.32,0.3,69.07,1195.91,0.01,0,20.42,39.31,0,427.14,0.03,NA,0.01,2.13,732.24,87.5
2024-12-30T04:30:00Z,-5.43,0,-647,0,5729.86,12.2,NA,0.14,42.45,0.47,68.97,1182.05,0.01,0,20.5,39.58,0,427.61,0.03,NA,0.01,2.13,733.49,87.45
2024-12-30T04:35:00Z,-4.35,0,-611.92,0,5745.68,12.2,NA,0.12,42.49,3.27,68.91,1175.52,0.01,0.69,20.45,37.52,0,429.72,0.03,NA,0.01,2.13,735.69,87.5
2024-12-30T04:40:00Z,-3.89,0,-620.85,0,5746.87,12.19,NA,0.08,42.47,63.74,68.91,1175.65,0.01,1.38,20.4,37.92,0,429.86,0.03,NA,0.01,2.13,729.1,87.78
2024-12-30T04:45:00Z,-4.31,0,-614.65,0,5826.59,12.18,NA,0.08,42.31,15.22,68.91,1150.64,0.01,2.08,20.35,37.79,0,432.96,0.03,NA,0.01,2.13,733.65,88.16
2024-12-30T04:50:00Z,-4.79,0,-603.38,0,5820.07,12.16,NA,0.15,41.98,17,69.02,1148.75,0.01,2.77,20.3,37.1,0,432.9,0.03,NA,0.01,2.12,734.28,87.55
2024-12-30T04:55:00Z,-4.78,0,-637.76,0,5870.95,12.15,NA,0.13,42.41,1.25,68.67,1127.75,0.01,3.46,20.25,39.49,0,438.54,0.03,NA,0.01,2.12,742.5,87.5
2024-12-30T05:00:00Z,-4.58,0,-603.85,0,5848.64,12.2,NA,0.08,41.7,3,68.94,1123.74,0.95,4.15,20.2,37.39,0,437.5,0.03,NA,0.01,2.1,743.18,87.79
2024-12-30T05:05:00Z,-4.02,0,-617.44,0,5909.16,12.55,NA,0.12,42.03,1.47,69.08,1107.28,3.62,21.86,20.25,38.32,0,439.94,0.03,NA,0.01,2.11,740.21,91.58
2024-12-30T05:10:00Z,-4.51,0,-678.22,0,6041.61,13.02,NA,0.12,42.05,21.4,69.08,1107.33,10.71,39.57,20.3,42.13,0,445.09,0.03,NA,0.01,2.11,729.7,97.21
2024-12-30T05:15:00Z,-4.78,0,-792.58,0,6126.79,13.07,NA,0.08,41.5,52.68,68.88,1096.92,20.72,57.28,20.35,49.49,0,457.11,0.03,NA,0.01,2.1,736.02,94
2024-12-30T05:20:00Z,-6.64,0,-773.53,0,6100.99,13.06,NA,0.14,41.64,15.89,68.79,1105.01,35.71,74.99,20.4,48.36,0,456.41,0.03,NA,0.01,2.1,737.3,87.55
2024-12-30T05:25:00Z,-4.76,0,-807.36,0,6167.56,13.12,NA,0.01,41.68,12.97,69.12,1108.7,73.04,92.7,20.45,50.41,0,459.1,0.03,NA,0,2.1,728.53,87.13
2024-12-30T05:30:00Z,-4.86,0,-820.74,0,6152.01,13.15,NA,0.2,41.32,0.54,68.98,1104.23,140.28,110.4,20.5,51,0,458.3,0.03,NA,0.01,2.09,721.95,87.5
2024-12-30T05:35:00Z,-6.1,0,-938.16,0,6140.12,13.13,NA,0.15,41.49,0,69.16,1095.16,214.25,160.81,20.57,57.75,0,462.52,0.03,NA,0.01,2.08,719.09,80.61
2024-12-30T05:40:00Z,-5.03,0,-937.36,0,6064.51,13.11,NA,0.12,41.37,0,69.01,1104.31,329.38,211.21,20.63,57.15,0,459.5,0.03,NA,0.01,2.07,704.39,83.84
2024-12-30T05:45:00Z,-8.68,0,-914.23,0,5904.57,13.1,NA,0.01,41.21,0,68.95,1082.5,433.74,261.61,20.7,55.28,0,453.41,0.03,NA,0.01,2.07,697.81,77.08
2024-12-30T05:50:00Z,-7.3,0,-996.41,0,5819.51,13.45,NA,0.14,41.21,0,68.98,1085.77,596.96,312.01,20.77,58.16,0,440.64,0.03,NA,0,2.07,665.54,76.14
2024-12-30T05:55:00Z,-5.22,0,-1040.01,0,5696.22,13.45,NA,0.14,41.46,0.01,69.1,1080.25,757.16,362.41,20.83,59.92,0,435.85,0.03,NA,0,2.07,650.41,75.56
2024-12-30T06:00:00Z,-7.8,0,-1020.09,0,5505.32,13.45,NA,0.08,40.87,0,69.12,1052.93,917.44,412.81,20.9,58.01,0,428.53,0.03,NA,0,2.06,640.23,74.05
2024-12-30T06:05:00Z,-5.92,0,-1046.4,0,5347.84,13.46,NA,0.08,40.58,0,68.79,1045.97,1092.44,487.48,20.97,58.63,0,422.45,0.03,NA,0,2.05,623.34,52.17
2024-12-30T06:10:00Z,-5.05,0,-1111.45,0,5131.85,13.43,NA,0.14,39.1,3.07,68.88,1037.32,1267.19,562.14,21.03,57.8,0,392.83,0.03,NA,0.01,2,577.28,73.87
2024-12-30T06:15:00Z,-5.84,0,-1163.63,0,5060.44,13.41,NA,0.01,39.41,10.26,68.79,1021.79,1468.78,636.8,21.1,59.65,0,390.03,0.03,NA,0,2.01,557.89,57.01
2024-12-30T06:20:00Z,-5.34,0,-1212.48,0,4905.21,13.38,NA,0.12,39.57,51.32,68.91,1001.22,1645.01,711.46,21.17,61.07,0,384.22,0.03,NA,0.01,2.01,540.63,57.01
2024-12-30T06:25:00Z,-4.71,0,-1226.35,0,4745.88,13.42,NA,0.13,39.37,9.83,69.02,982.99,1840.39,786.12,21.23,60.91,0,378.21,0.03,NA,0.01,2.01,528.13,50.72
2024-12-30T06:30:00Z,-7.63,0,-1274.23,0,4518.9,13.46,NA,0.12,39.28,0.04,69,977.37,2012.33,860.78,21.3,58.05,0,347.03,0.03,NA,0.01,1.97,484.36,11.67
2024-12-30T06:35:00Z,-7.27,0,-1268.51,0,4354.88,13.12,NA,0.12,37.96,0,69.17,967.1,2205.65,954.84,21.37,55.52,0,332.45,0.03,NA,0.01,1.94,456.78,11.6
2024-12-30T06:40:00Z,-9.46,0,-1296.41,0,4229.69,13.17,NA,0.01,35.95,0,69.24,953.1,2380.74,1048.89,21.43,54.72,0,321.66,0.03,NA,0,1.85,434.48,11.6
2024-12-30T06:45:00Z,-14.01,0,-1289.98,0,4056.44,13.19,NA,0.14,35.87,0,68.71,926.37,2534.22,1142.95,21.5,51.69,0,304.13,0.03,NA,0.01,1.8,408.27,8.17
2024-12-30T06:50:00Z,-7.51,0,-1303.2,0,3973.33,13.19,NA,0.01,35.91,0.01,69.3,920.44,2663.69,1237.01,21.57,50.89,0,297.93,0.03,NA,0,1.8,392.86,8.07
2024-12-30T06:55:00Z,-34.35,0,-1359.22,0,3876.41,13.17,NA,0.14,35.9,0,68.92,905.2,2766.25,1331.07,21.63,51.87,0,290.72,0.03,NA,0.01,1.8,379.87,8.21
2024-12-30T07:00:00Z,-33.93,0,-1385.92,0,3785.59,13.17,NA,0.12,35.89,0,69.52,890.35,2840.83,1425.12,21.7,51.87,0,283.97,0.03,NA,0.01,1.8,367.41,0
2024-12-30T07:05:00Z,-33.51,0,-1368.94,0,3727.38,13.17,NA,0.14,35.9,0.01,69.02,872.86,2908.38,1522.36,21.8,50.52,0,279.65,0.03,NA,0.01,1.8,357.78,8.41
2024-12-30T07:10:00Z,-33.38,0,-1306.27,0,3675.77,13.19,NA,0.13,35.76,1.58,69.02,827.7,2896.63,1619.59,21.9,48.23,0,275.84,0.03,NA,0.01,1.79,353,29.77
2024-12-30T07:15:00Z,-19.16,0,-1253.03,0,3616.93,13.19,NA,0.08,35.97,1.97,69.06,813.59,2979.33,1716.83,22,45.47,0,271.44,0.03,NA,0.01,1.81,342.8,8.72
2024-12-30T07:20:00Z,-41.99,0,-1225.63,0,3499.99,13.67,NA,0.15,35.98,0.14,69,790.43,3031.36,1814.07,22.1,43.59,0,262.78,0.03,NA,0.01,1.81,332.1,0
2024-12-30T07:25:00Z,-6.68,0,-1202.93,0,3472.79,14.08,NA,0.14,35.97,0.45,69.06,785.27,3077.56,1911.3,22.2,42.36,0,260.72,0.04,NA,0.01,1.81,323.95,1
2024-12-30T07:30:00Z,-68.76,0,-1188.47,0,3511.78,14.11,NA,0.13,35.95,1.5,68.94,769.58,3052.45,2008.54,22.3,42.31,0,263.54,0.04,NA,0.01,1.8,326.24,8.88
2024-12-30T07:35:00Z,-13.17,-45.09,-1167.18,0,3471.52,14.09,NA,0.12,35.93,0,69.17,741.61,3108.82,2086.72,22.58,40.91,0,260.59,0.04,NA,0.01,1.8,320.18,38.32
2024-12-30T07:40:00Z,-14.83,-181.86,-1144.96,0,3490.37,14.1,NA,0.12,35.99,0.06,69.28,697.99,3121.66,2164.89,22.87,39.68,0,261.98,0.04,NA,0.01,1.81,325.92,35.49
2024-12-30T07:45:00Z,-14.1,-273.76,-1108.38,0,3544.27,14.09,NA,0.14,36.9,8.57,69.22,694.87,3137.85,2243.07,23.15,38.15,0,265.9,0.04,NA,0.01,1.85,329.93,38.89
2024-12-30T07:50:00Z,-15.02,-270.16,-1102.25,0,3547.01,14.09,NA,0.08,37.01,9.05,69.1,674.19,3180.52,2321.25,23.43,37.85,0,266.03,0.04,NA,0.01,1.86,326.16,48.04
2024-12-30T07:55:00Z,-14.99,-269.36,-1145.42,0,3543.27,14.08,NA,0.08,40.24,0,68.84,641.46,3220.52,2399.43,23.72,39.34,0,265.77,0.04,NA,0.01,2.02,322.65,38.58
2024-12-30T08:00:00Z,-15.4,-268.98,-1184.26,0,3541.17,12.81,NA,0.01,40.01,0.06,68.87,599.95,3237.94,2477.61,24,40.78,0,265.54,0.03,NA,0,2.01,319.82,35.05
2024-12-30T08:05:00Z,-15.26,-271.15,-1161.04,0,3482.48,13.22,NA,0.17,40.02,0.38,69.07,589.85,3245.39,2505.14,24.1,39.63,0,261.21,0.03,NA,0.01,2.01,315.78,39.73
2024-12-30T08:10:00Z,-14.5,-268.28,-1081.73,0,3410.09,13.29,NA,0.12,39.62,68.95,68.95,583.64,3262.38,2532.67,24.2,36.14,0,255.79,0.03,NA,0.01,1.99,308.77,57.01
2024-12-30T08:15:00Z,-14.08,-267.98,-1004.77,0,3359.14,13.65,NA,0.12,39.84,70.87,69.04,566.5,3256.41,2560.2,24.3,33.39,0,252,0.04,NA,0.01,2,306.14,49.87
2024-12-30T08:20:00Z,-19.41,-80.05,-1000.45,0,3226.3,13.65,NA,0.08,39.82,70.2,68.74,572.4,3258.86,2587.73,24.4,33.32,0,242.1,0.04,NA,0.01,2,289.52,49.92
2024-12-30T08:25:00Z,-14.31,-79.86,-1046.36,0,3256.43,13.66,NA,0.17,39.63,82.72,68.73,568.24,3253.02,2615.26,24.5,34.99,0,244.22,0.04,NA,0.01,1.99,289.49,50.48
2024-12-30T08:30:00Z,-16.15,-79.86,-1142.25,0,3216.85,13.56,NA,0.12,39.43,72.02,68.97,552.45,3256.91,2642.79,24.6,38.06,0,241.26,0.04,NA,0.01,1.98,285.53,51.11
2024-12-30T08:35:00Z,-14.54,-79.47,-1161.07,0,3257.92,13.57,NA,0.12,40.08,70.32,69.17,524.37,3276.75,2694.36,24.78,39.01,0,244.33,0.04,NA,0.01,2.01,286.31,56.05
2024-12-30T08:40:00Z,-23.84,-79.57,-818.87,0,3233.16,13.57,NA,0.08,39.34,76.71,69,510.39,3190.07,2745.93,24.97,27.75,0,242.43,0.04,NA,0.01,1.97,290.35,56.41
2024-12-30T08:45:00Z,-31.11,-79.57,-814.33,0,3125.03,13.52,NA,0.17,39.43,70.2,69.02,492.47,3180.58,2797.5,25.15,27.43,0,238.42,0.04,NA,0.01,1.98,288.4,35.05
2024-12-30T08:50:00Z,-28.67,-79.86,-791.3,0,3132.84,13.29,NA,0.12,38.9,70.2,69,473.19,3186.09,2849.07,25.33,26.69,0,238.71,0.03,NA,0.01,1.96,287.5,41.85
2024-12-30T08:55:00Z,-27.81,-78.98,-830.66,0,3136.48,13.31,NA,0.3,39.19,70.21,68.94,475.27,3188.44,2900.64,25.52,28.04,0,238.85,0.03,NA,0.01,1.97,285.18,41.6
