date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-03-05T04:45:00Z,-36.92,0,0,19.3,5470.48,10.5,269.38,0.18,41.26,0.01,86.01,422.42,0.32,0,23.3,0,1.03,406.87,0.04,13.65,0.01,2.21,814.44,77.6
2025-03-05T04:50:00Z,-28.37,0,-8.35,0,5502.47,3,269.53,0.18,40.93,0,85.73,432.88,0.32,0,23.13,0.56,0,409.19,0.01,13.66,0.01,2.19,808.79,77.89
2025-03-05T04:55:00Z,-21.71,0,-7.65,0,5513.95,7.9,270.17,0.18,41.33,0,85.71,410.73,0.32,0,22.97,0.51,0,410.05,0.03,13.69,0.01,2.21,810.32,77.17
2025-03-05T05:00:00Z,-37.49,0,0,6.95,5524.87,12,270.67,0.18,41.36,0.38,85.71,408.93,0.32,0,22.8,0,0.37,410.85,0.05,13.72,0.01,2.21,813.72,77.53
2025-03-05T05:05:00Z,-13.6,0,0,12.75,5541.73,9.2,271.02,0.18,41.26,0,86.04,407.11,0.32,0,22.82,0,0.67,412.07,0.04,13.74,0.01,2.21,812.68,78.52
2025-03-05T05:10:00Z,-9.15,0,0,0.35,5618.17,9.2,269.43,0.18,41.26,4.14,86.8,408.65,0.32,0,22.83,0,0.02,417.71,0.04,13.66,0.01,2.21,809.44,86.82
2025-03-05T05:15:00Z,-1.07,0,-7.5,0,5677.04,9.2,270.31,0.18,41.06,0.24,86.75,413.66,0.42,0,22.85,0.51,0,421.95,0.04,13.7,0.01,2.2,808.69,87.74
2025-03-05T05:20:00Z,-0.29,0,-23.5,0,5702.73,8.1,271.06,0.18,41.36,3.38,86.56,416.46,0.42,0,22.87,1.58,0,423.89,0.03,13.74,0.01,2.21,808.37,95.21
2025-03-05T05:25:00Z,-0.29,0,-99.35,0,5768.65,8.1,269.3,0.18,41.36,6.4,86.48,416.95,0.42,0,22.88,6.7,0,429.22,0.03,13.65,0.01,2.21,809.61,102.38
2025-03-05T05:30:00Z,-0.29,0,-126.4,0,5843.68,8.1,268.79,0.18,41.36,0.61,86.46,413.97,0.42,0,22.9,8.55,0,435.1,0.03,13.62,0.01,2.21,812.18,101.95
2025-03-05T05:35:00Z,-0.3,0,-129.7,0,5901.87,8,269.64,0.18,41.37,1.95,86.47,420.36,0.42,0.19,22.93,8.78,0,439.56,0.03,13.67,0.01,2.21,812.13,108.75
2025-03-05T05:40:00Z,-0.29,0,-128.35,0,5909.95,9.6,269.84,0.18,41.06,1.8,86.38,425.67,0.42,0.38,22.97,8.68,0,440.25,0.04,13.68,0.01,2.2,811.57,117.16
2025-03-05T05:45:00Z,-1.05,0,-162.4,0,5956,9.4,269.5,0.18,41.46,0.93,86.06,422.18,0.42,0.58,23,11.01,0,444.03,0.04,13.66,0.01,2.22,813.41,115.66
2025-03-05T05:50:00Z,-0.85,0,-171.65,0,5970.2,10.8,268.65,0.18,41.36,3.34,86.04,414.29,0.42,0.77,23.03,11.65,0,445.21,0.04,13.62,0.01,2.21,814.26,119.65
2025-03-05T05:55:00Z,-0.46,0,-212.4,0,6000.11,12.2,269.64,0.18,41.33,4.17,86.29,404.13,0.47,0.96,23.07,14.43,0,447.47,0.05,13.67,0.01,2.21,815.5,127.4
2025-03-05T06:00:00Z,-4.87,0,-192.15,0,6011.52,10.8,270.02,0.18,41.33,0,85.7,412.51,0.99,1.15,23.1,13.06,0,448.5,0.04,13.69,0.01,2.21,816.11,129.95
2025-03-05T06:05:00Z,-0.94,0,-217.15,0,6058.87,12.3,269.69,0.18,41.12,0.03,85.71,432.63,1.7,11.03,23.13,14.72,0,451.9,0.05,13.67,0.01,2.2,812.13,133.5
2025-03-05T06:10:00Z,-0.29,0,-227.15,0,6110.69,12.3,269.18,0.18,41.36,3.32,134.47,435.1,7.21,20.91,23.17,15.27,0,455.62,0.05,13.64,0.01,2.21,804.32,163.37
2025-03-05T06:15:00Z,-0.28,0,-301.3,0,6116.52,10.8,269.54,0.18,41.35,52.86,251,462.69,14.64,30.79,23.2,19.7,0,456.23,0.04,13.66,0.01,2.21,781.35,168.31
2025-03-05T06:20:00Z,-9.18,0,-344.6,0,6094.94,10.7,269.64,0.18,41.35,0,307.84,451.94,24.35,40.67,23.23,22.51,0,454.62,0.04,13.67,0.01,2.21,780.57,160.66
2025-03-05T06:25:00Z,-0.3,0,-336.9,0,6133.78,10.7,269.34,0.18,40.96,17.37,253.41,472.79,41.74,50.55,23.27,22.02,0,457.52,0.04,13.65,0.01,2.19,778.98,152.74
2025-03-05T06:30:00Z,-1.15,0,-355.45,0,6127.19,10.7,270.61,0.18,41.37,62.14,251.55,466.93,67.4,60.42,23.3,23.04,0,457.09,0.04,13.72,0.01,2.21,771.28,121.27
2025-03-05T06:35:00Z,-0.69,0,-332.7,0,6068.18,10.7,269.04,0.18,41.36,90.86,252.07,464.88,123,93.75,23.37,21.29,0,452.65,0.04,13.64,0.01,2.21,758,116.68
2025-03-05T06:40:00Z,-0.81,0,-382.9,0,5992.16,10.7,270.61,0.18,41.35,196.36,251.2,460.65,188.31,127.07,23.43,23.91,0,446.96,0.04,13.72,0.01,2.21,736.33,110.83
2025-03-05T06:45:00Z,-0.29,0,-401.35,0,5948.49,11.1,270.56,0.18,41.25,194.17,251.71,459.49,256.3,160.4,23.5,24.8,0,443.45,0.04,13.71,0.01,2.21,725.16,97.28
2025-03-05T06:50:00Z,-2.23,0,-333.95,0,5797.36,11.1,268.13,0.18,40.95,82.07,248.28,453.12,339.09,193.72,23.57,20.65,0,431.97,0.04,13.59,0.01,2.19,722.16,81.3
2025-03-05T06:55:00Z,-4.54,0,-255.35,0,5711.32,11.1,270.7,0.18,41.35,0.23,248.18,447.57,445.45,227.05,23.63,15.69,0,425,0.04,13.72,0.01,2.21,714.46,82.24
2025-03-05T07:00:00Z,-2.29,0,-257.55,0,5614.49,11.1,269.67,0.18,41.35,0,251.1,451.25,538.09,260.37,23.7,15.54,0,417.31,0.04,13.67,0.01,2.21,698.32,61.54
2025-03-05T07:05:00Z,-1.87,0,-120.1,0,5516.5,10.8,270.53,0.18,39.85,0.14,252.85,446,660.57,312.61,23.88,7.11,0,410.19,0.04,13.71,0.01,2.13,680.51,78.75
2025-03-05T07:10:00Z,-25.25,0,-72.15,0,5561.69,10.2,270.41,0.18,35.42,0.17,85.98,438.29,820.49,364.85,24.07,4.28,0,413.34,0.04,13.71,0.01,1.9,680.41,61.24
2025-03-05T07:15:00Z,-25.81,0,-136.15,0,5498.15,9.9,269.94,0.18,31.42,0,85.7,428.58,1037.42,417.09,24.25,7.84,0,408.73,0.04,13.68,0.01,1.68,655.9,28.86
2025-03-05T07:20:00Z,-75.31,0,-144.9,0,5325.96,7.6,267.95,0.18,31.22,0.53,85.58,416.08,1232.3,469.33,24.43,8.09,0,396.15,0.03,13.58,0.01,1.67,635.49,12.69
2025-03-05T07:25:00Z,-73.91,0,-93.9,0,5202.77,5.9,208.67,0.18,31.16,6.85,86.42,431.91,1339.43,521.57,24.62,5.13,0,387.26,0.03,10.6,0.01,1.67,617.34,20.48
2025-03-05T07:30:00Z,-94.01,0,-13,0,5063.89,-3.8,142.21,0.18,31.26,6.28,86.62,417.22,1443.81,573.8,24.8,0.7,0,377.18,0,7.25,0.01,1.67,604.22,20.97
2025-03-05T07:35:00Z,-109.74,0,0,29.3,4889.88,-3.8,120.13,0.18,26.55,0,86.14,412.17,1519.55,635.51,24.92,0,1.23,364.47,0,6.13,0.01,1.42,593.48,20
2025-03-05T07:40:00Z,-93.29,0,0,37.3,4841.28,-3.9,120.43,0.18,31.27,10.29,86.64,393.94,1494.89,697.21,25.03,0,1.55,360.72,0,6.15,0.01,1.67,588.89,44.94
2025-03-05T07:45:00Z,-91.3,-49.6,0,213.3,4866.65,-3.9,120.43,0.18,31.26,6.17,86.69,371.92,1553.57,758.91,25.15,0,8.74,362.46,0,6.15,0.01,1.67,611.54,55.63
2025-03-05T07:50:00Z,-114.92,-242.98,0,281.6,4973.4,-3.9,119.92,0.18,31.36,11.41,86.65,346.86,1548.69,820.61,25.27,0,11.43,370.25,0,6.12,0.01,1.68,640.65,55.63
2025-03-05T07:55:00Z,-123.62,-245.34,0,248.9,4942.11,-3.9,120.53,0.18,31.36,0,86.09,329.08,1641.48,882.31,25.38,0,9.99,367.89,0,6.16,0.01,1.68,624.54,44.94
2025-03-05T08:00:00Z,-209.16,-243.79,0,256.75,4827.06,-3.9,118.81,0.18,31.26,0,85.72,334.74,1824.13,944.02,25.5,0,10.22,359.47,0,6.07,0.01,1.67,607.77,10.49
2025-03-05T08:05:00Z,-228.9,-243.5,0,363.75,4720.24,-3.9,120.02,0.18,30.06,0,85.97,343.54,1877.79,1002.69,25.57,0,14.21,351.6,0,6.13,0.01,1.61,610.69,44.94
2025-03-05T08:10:00Z,-223.78,-242.63,0,296.85,4665.96,-3.9,119.12,0.18,31.26,0,86.43,356.07,2031.7,1061.37,25.63,0,11.58,346.95,0,6.08,0.01,1.67,579.51,39.37
2025-03-05T08:15:00Z,-128.31,-242.19,0,299.25,4564.58,-3.9,119.77,0.18,31.21,0,86.54,353.76,2034.93,1120.04,25.7,0,11.61,338.91,0,6.12,0.01,1.67,562.99,44.94
2025-03-05T08:20:00Z,-146.72,-243.32,0,263.9,4465.78,-3.9,119.07,0.18,28.51,0,86.14,343.39,2098.51,1178.71,25.77,0,10.05,331.68,0,6.08,0.01,1.53,547.11,39.28
2025-03-05T08:25:00Z,-243.9,-243.94,0,292.55,4407.82,-3.9,119.12,0.18,21.11,0,85.69,337.37,2173.2,1237.39,25.83,0,10.97,327.37,0,6.08,0.01,1.14,545.8,34.75
2025-03-05T08:30:00Z,-266.3,-244.37,0,261.1,4384.07,-3.9,120.02,0.18,21.1,0,85.83,337.87,2202.4,1296.06,25.9,0,9.76,325.68,0,6.13,0.01,1.14,536.06,34.75
2025-03-05T08:35:00Z,-303.97,-243.61,0,267.25,4406.38,-3.9,119.27,0.18,21.14,0,86.31,308.08,2157.48,1370.71,25.97,0,9.84,327.33,0,6.09,0.01,1.14,540.18,34.75
2025-03-05T08:40:00Z,-236.99,-244.06,0,226.15,4397.89,-3.9,120.13,0.18,21.25,0,86.59,277.54,2205.51,1445.35,26.03,0,8.13,326.75,0,6.13,0.01,1.14,523.49,55.63
2025-03-05T08:45:00Z,-264.13,-245.38,0,106.5,4358.16,-3.9,119.87,0.18,21.14,0,85.76,287.28,2278.69,1520,26.1,0,3.72,323.82,0,6.12,0.01,1.14,499.03,0
2025-03-05T08:50:00Z,-234.96,-243.64,0,111.5,4296.46,-2.5,120.53,0.18,22.64,0,85.43,285.57,2321.72,1594.64,26.17,0,3.85,319.39,0,6.16,0.01,1.22,487.72,34.75
2025-03-05T08:55:00Z,-305.74,-244.91,0,128.85,4215.61,-2.5,121.29,0.18,22.55,0,85.98,306.51,2363.36,1669.29,26.23,0,4.33,313.49,0,6.19,0.01,1.21,481.67,34.75
2025-03-05T09:00:00Z,-280.29,-244.82,0,25.65,4202.07,-2.5,119.07,0.18,24.04,0,85.56,342.81,2469.95,1743.93,26.3,0,0.85,312.58,0,6.08,0.01,1.29,456.43,-20.18
2025-03-05T09:05:00Z,-371.87,-244.16,-87.6,0,4161.74,-2.5,120.13,0.18,28.74,0,85.34,345.84,2468.98,1810.14,26.37,3.73,0,309.64,0,6.13,0.01,1.54,452.58,-21.58
2025-03-05T09:10:00Z,-383.39,-244.33,-133.05,0,4137.36,-2.6,118.96,0.18,32.74,0,85.74,380.91,2474.53,1876.34,26.43,5.62,0,307.93,0,6.07,0.01,1.75,446.07,0
2025-03-05T09:15:00Z,-211.09,-244.03,-203.75,0,4097.57,-2.5,119.27,0.18,36.74,0,85.85,364.33,2532.56,1942.55,26.5,8.53,0,305.11,0,6.09,0.01,1.97,429.19,0
2025-03-05T09:20:00Z,-151.28,-488.05,-123.5,0,4037.35,-2.6,120.08,0.18,35.9,0,86,390.5,2609.5,2008.75,26.57,4.91,0,300.63,0,6.13,0.01,1.92,427.72,5.3
2025-03-05T09:25:00Z,-150.58,-488.15,-117.1,0,4051.42,-2.5,119.62,0.18,30.6,0.82,86.26,369.94,2580.19,2074.96,26.63,4.69,0,301.45,0,6.11,0.01,1.64,427.11,34.75
2025-03-05T09:30:00Z,-91.82,-486.97,-134.7,0,4090.47,-2.5,120.23,0.18,32.19,4.15,86.5,390.58,2553.91,2141.16,26.7,5.42,0,304.49,0,6.14,0.01,1.73,423.21,5.3
2025-03-05T09:35:00Z,-112.5,-487.99,-158.35,0,4033.19,-2.5,119.47,0.18,31.79,0.1,86.58,392.51,2579.84,2201.54,26.85,6.31,0,300.2,0,6.1,0.01,1.71,416.92,20
2025-03-05T09:40:00Z,-130.01,-487.21,-144.15,0,3995.23,-2.5,119.52,0.18,32.13,0.62,86.47,388.63,2555.46,2261.91,27,5.73,0,297.02,0,6.1,0.01,1.72,413.7,44.94
2025-03-05T09:45:00Z,-243.03,-488.03,-139.25,0,4084.87,-2.5,119.87,0.18,32.15,0,86.62,346.66,2539.2,2322.29,27.15,5.63,0,303.31,0,6.12,0.01,1.72,423.42,1.02
2025-03-05T09:50:00Z,-134.46,-488.27,-135.4,0,4027.81,-2.5,119.52,0.18,32.15,0.07,86.49,340.89,2444.16,2382.67,27.3,5.51,0,299.16,0,6.1,0.01,1.72,417.12,34.75
2025-03-05T09:55:00Z,-49.44,-488.46,-217.55,0,3926.86,-2.5,120.18,0.18,32.24,46.61,86.14,336.13,2575.04,2443.04,27.45,8.56,0,291.48,0,6.14,0.01,1.73,396.16,34.75
2025-03-05T10:00:00Z,-99.62,-488.93,-169.6,0,3895.79,-2.5,119.67,0.18,32.14,2.46,85.73,322.11,2532.02,2503.42,27.6,6.74,0,289.29,0,6.11,0.01,1.72,399.03,-21.87
2025-03-05T10:05:00Z,-166.56,-485.97,-140.95,0,3923.73,-2.5,119.87,0.18,32.15,0,86.09,307.79,2483.35,2544.82,27.67,5.67,0,291.26,0,6.12,0.01,1.72,404.66,1.02
2025-03-05T10:10:00Z,-193.15,-486.77,-87.75,0,3946.04,-2.5,120.38,0.18,32.13,0,86.41,307.51,2456.45,2586.23,27.73,3.55,0,293.01,0,6.15,0.01,1.72,407.07,0.01
2025-03-05T10:15:00Z,-160.44,-488.38,-79.65,0,3878.47,-2.5,120.18,0.18,32.05,0,85.93,302.49,2507.62,2627.63,27.8,3.18,0,288.07,0,6.14,0.01,1.72,398.14,0.01
2025-03-05T10:20:00Z,-277.43,-487.45,0,0.5,3901.63,-2.5,119.47,0.18,32.08,0,85.87,292.24,2607.5,2669.03,27.87,0,0.01,289.7,0,6.1,0.01,1.72,399.39,-15.5
2025-03-05T10:25:00Z,-207,-488.34,-66.3,0,3886.31,-2.5,120.13,0.18,31.61,0,85.98,305.39,2556.4,2710.44,27.93,2.63,0,288.54,0,6.13,0.01,1.7,394.63,-19.24
2025-03-05T10:30:00Z,-226.49,-488.37,-53.75,0,3895.32,-2.5,119.72,0.18,32.1,0,86.02,296.81,2505.6,2751.84,28,2.15,0,289.16,0,6.11,0.01,1.72,396.82,-25.51
2025-03-05T10:35:00Z,-154.89,-488.98,-99.15,0,3889.27,-2.5,120.58,0.18,32.09,0,85.76,291.55,2429.12,2828.39,28,4.01,0,288.72,0,6.16,0.01,1.72,393.13,-25.17
2025-03-05T10:40:00Z,-138.67,-487.5,-173.1,0,3873.43,-2.6,120.53,0.18,31.89,0,85.74,293.23,2474.02,2904.94,28,6.94,0,287.53,0,6.16,0.01,1.71,385.39,-26.05
2025-03-05T10:45:00Z,-115.79,-487.16,-255.8,0,3903.13,-2.6,119.37,0.18,32.04,0,86.26,285.38,2187.57,2981.48,28,10.72,0,289.66,0,6.1,0.01,1.72,394,-26.05
2025-03-05T10:50:00Z,-114.67,-488.32,-268.45,0,3867.48,-2.5,119.67,0.18,32.04,0,85.96,257.18,2253.98,3058.03,28,11.14,0,287.04,0,6.11,0.01,1.72,386.89,-27.25
2025-03-05T10:55:00Z,-91.48,-487.91,-294.5,0,3850.06,-2.6,120.53,0.18,31.74,0,85.94,267.37,2200.76,3134.58,28,12.28,0,285.77,0,6.16,0.01,1.7,383.04,-27.43
2025-03-05T11:00:00Z,-69.41,-487.45,-345.35,0,3882.93,-2.6,120.28,0.18,32.03,0,85.97,282.82,2251.56,3211.13,28,14.31,0,288.14,0,6.14,0.01,1.72,377.18,-27.24
2025-03-05T11:05:00Z,-60.8,-485.64,-331.35,0,3887.94,-2.6,119.52,0.18,32.04,0,86.09,262.39,2235.82,3215,28.07,13.81,0,288.49,0,6.1,0.01,1.72,378.42,-27.41
2025-03-05T11:10:00Z,-54.04,-486.49,-312.05,0,3914.99,-2.5,120.53,0.18,31.94,0.8,86.31,268.63,2222.53,3218.87,28.13,13.05,0,290.42,0,6.16,0.01,1.71,379.92,-28.28
2025-03-05T11:15:00Z,-38.5,-485.8,-270.3,0,3937.17,-2.6,117.75,0.18,32.04,1.47,86.64,271.59,2206.21,3222.74,28.2,11.35,0,291.93,0,6.01,0.01,1.72,381.11,-26.05
2025-03-05T11:20:00Z,-10.98,-487.1,-227.9,0,3877.68,-2.7,119.97,0.18,31.94,0,86.3,281.81,2273.78,3226.62,28.27,9.4,0,287.56,0,6.13,0.01,1.71,374.28,-27.19
2025-03-05T11:25:00Z,-60.15,-486.11,-156.55,0,3874.35,-2.7,120.38,0.18,31.99,0,86.3,265.13,2212.02,3230.49,28.33,6.53,0,287.36,0,6.15,0.01,1.72,380.07,-29.03
2025-03-05T11:30:00Z,-18,-486.12,-95.55,0,3876.55,-2.8,119.47,0.18,31.89,0.51,86.14,268.13,2067.33,3234.36,28.4,4.07,0,287.33,0,6.1,0.01,1.71,384.6,-27.87
2025-03-05T11:35:00Z,-7.47,-486.65,-94.45,0,3826.04,-2.5,120.28,0.18,31.99,0,85.86,282.65,2116.11,3222.26,28.5,3.96,0,283.51,0,6.14,0.01,1.72,379.25,-27.87
2025-03-05T11:40:00Z,-5.78,-485.89,-109.75,0,3859.98,-2.7,120.18,0.18,31.89,0,86.24,279.14,2129.18,3210.16,28.6,4.61,0,285.98,0,6.14,0.01,1.71,380.86,-26.81
2025-03-05T11:45:00Z,-10.63,-484.71,-1.45,0,3857.77,-2.7,119.87,0.18,37.08,0,86.44,269.6,2205.96,3198.06,28.7,0.06,0,285.8,0,6.12,0.01,1.99,380.18,-26.05
2025-03-05T11:50:00Z,-16.35,-487.13,-0.5,0,3827.4,-2.7,119.92,0.18,30.08,0,86,273.46,2164.16,3185.96,28.8,0.02,0,283.61,0,6.12,0.01,1.62,380.81,-25.77
2025-03-05T11:55:00Z,-17.37,-486.86,-115.3,0,3822.69,-2.7,120.23,0.18,25.04,0,85.78,266.15,2449.98,3173.86,28.9,4.62,0,283.26,0,6.14,0.01,1.34,368.35,-25
2025-03-05T12:00:00Z,-14.36,-486.93,-122.45,0,3834.97,-2.7,120.38,0.18,21.03,0,86.02,291.57,2489.1,3161.76,29,4.87,0,284.16,0,6.15,0.01,1.13,366.68,-19.26
2025-03-05T12:05:00Z,-5.48,-485.63,-281.45,0,3803.7,-2.7,120.13,0.18,21.53,0.42,85.9,287.72,2511.93,3159.12,28.78,11.12,0,281.71,0,6.13,0.01,1.16,361.87,-19.69
2025-03-05T12:10:00Z,-2.06,-485.71,-321.05,0,3768.46,-2.7,119.52,0.18,20.42,20.54,86.17,293.63,2614.44,3156.49,28.57,12.4,0,278.96,0,6.1,0.01,1.1,354.47,0.01
2025-03-05T12:15:00Z,-2.18,-483.28,-203.8,0,3791.64,-2.7,119.42,0.18,9.34,15.8,86.36,275.41,2515.98,3153.86,28.35,8.02,0,280.67,0,6.1,0.01,0.51,361.27,9.49
2025-03-05T12:20:00Z,-8.03,-486.48,-174.6,0,3744.22,-2.7,119.87,0.18,9.54,0,85.61,283.29,2579.68,3151.22,28.13,6.78,0,277.22,0,6.12,0.01,0.52,357.46,9.02
2025-03-05T12:25:00Z,-24.08,-485.98,-196.1,0,3760.99,-2.7,119.37,0.18,9.53,0,85.33,275.33,2619.11,3148.59,27.92,7.6,0,278.42,0,6.1,0.01,0.52,357.63,0.99
2025-03-05T12:30:00Z,-21.08,-485.04,-177.75,0,3757.19,-2.7,119.52,0.18,9.49,0,85.63,308.37,2638.14,3145.95,27.7,6.84,0,278.14,0,6.1,0.01,0.52,355.65,-23
2025-03-05T12:35:00Z,-27.34,-483.38,-133.45,0,3822.28,-2.7,119.52,0.18,12.19,1.1,86.14,319.61,2503.18,3094.33,27.48,5.26,0,282.92,0,6.1,0.01,0.66,366.56,9.1
2025-03-05T12:40:00Z,-2.41,-485.44,-113.35,0,3765.06,-2.7,120.53,0.18,12.19,6.18,86.17,295.13,2540.77,3042.71,27.27,4.43,0,278.71,0,6.16,0.01,0.66,364.1,9.27
2025-03-05T12:45:00Z,-2.5,-486.18,-5.2,0,3775.29,-2.7,119.37,0.18,14.99,0,85.72,304.05,2542.81,2991.09,27.05,0.2,0,279.46,0,6.1,0.01,0.81,367.8,12.08
2025-03-05T12:50:00Z,-16.83,-485.84,-13.45,0,3735.62,-2.7,120.58,0.18,14.99,0,85.05,345.3,2613.79,2939.47,26.83,0.52,0,276.61,0,6.16,0.01,0.81,363.84,9.55
2025-03-05T12:55:00Z,-3.31,-484.91,-5.45,0,3769.17,-2.7,120.02,0.18,14.99,0,85.6,345.44,2566.87,2887.85,26.62,0.21,0,279.03,0,6.13,0.01,0.81,368.99,-15.98
2025-03-05T13:00:00Z,-19.99,-485.53,0,7.4,3771.37,-2.7,120.53,0.18,14.73,0,85.73,325.98,2578.88,2836.23,26.4,0,0.23,279.19,0,6.16,0.01,0.8,372.81,-16.18
2025-03-05T13:05:00Z,-23.47,-485.24,0,18.95,3784.61,-2.5,120.73,0.18,13.25,0,85.63,358.27,2679.81,2824.02,26.17,0,0.58,280.14,0,6.17,0.01,0.72,369.67,-21.32
2025-03-05T13:10:00Z,-0.37,-485.03,0,27.95,3814.6,-2.7,120.83,0.18,12.34,0.4,86.38,352.56,2651.58,2811.82,25.93,0,0.86,282.3,0,6.17,0.01,0.67,372.82,5.72
2025-03-05T13:15:00Z,-1.19,-484.47,0,39.9,3814.88,-2.7,120.18,0.18,12.33,39,86.3,362.65,2583.87,2799.61,25.7,0,1.24,282.3,0,6.14,0.01,0.67,375.03,9.78
2025-03-05T13:20:00Z,-1.96,-483.41,0,50.5,3827.73,-2.7,119.07,0.18,12.23,23.63,85.74,351.97,2516.5,2787.41,25.47,0,1.58,283.22,0,6.08,0.01,0.66,380.88,1.03
2025-03-05T13:25:00Z,-0.19,-481.82,0,34.05,3872.96,-2.7,119.92,0.18,10.84,19.2,86.27,357.74,2489.23,2775.21,25.23,0,1.06,286.48,0,6.12,0.01,0.59,383.29,9.75
2025-03-05T13:30:00Z,-0.99,-481.64,0,81.2,3866.85,-2.7,119.92,0.18,10.83,19.82,86.38,357.18,2392.28,2763,25,0,2.55,286.03,0,6.12,0.01,0.59,391.56,9.93
2025-03-05T13:35:00Z,-4.96,-481.7,0,79.15,3877.86,-2.7,119.77,0.18,10.81,14.9,86.18,372.71,2361.62,2746.7,25.02,0,2.52,286.83,0,6.12,0.01,0.59,393.78,0
2025-03-05T13:40:00Z,-42.45,-481.59,0,85.15,3920.15,-2.7,119.87,0.18,8.49,0.28,86.61,358.98,2412.7,2730.4,25.03,0,2.91,289.92,0,6.12,0.01,0.47,398.1,44.94
2025-03-05T13:45:00Z,-2.5,-483.36,0,122.45,3966.95,-2.7,119.52,0.18,7.99,0,86.47,372.31,2305.94,2714.1,25.05,0,4.23,293.36,0,6.1,0.01,0.44,407.22,37.54
2025-03-05T13:50:00Z,-1.34,-483.03,0,107.7,4008.6,-2.7,119.87,0.18,6.5,0.02,86.38,373.21,2308.61,2697.8,25.07,0,3.79,296.42,0,6.12,0.01,0.36,408.64,44.94
2025-03-05T13:55:00Z,-38.44,-482.79,0,201,4082.52,-2.5,119.22,0.18,6.6,0,86.34,373.36,2191.41,2681.49,25.08,0,7.08,302.12,0,6.09,0.01,0.37,429.65,44.94
2025-03-05T14:00:00Z,-29.02,-485.13,0,208.15,4149.22,-2.8,119.07,0.18,6.6,0,85.92,359.23,2195.85,2665.19,25.1,0,7.23,307.59,0,6.08,0.01,0.37,435.33,39.14
2025-03-05T14:05:00Z,-13.41,-482.08,0,374.75,4192.65,-2.8,119.52,0.18,6.65,0.38,86.36,380.06,2142.25,2601.82,24.9,0,13.1,311.17,0,6.1,0.01,0.37,458.48,72.88
2025-03-05T14:10:00Z,-2.04,-482.17,0,444.9,4283.99,-2.7,141.3,0.18,7.13,0,86.09,399.3,2039.69,2538.46,24.7,0,15.72,317.94,0,6.9,0.01,0.39,477.74,0
2025-03-05T14:15:00Z,-4.76,-242.18,0,270.3,4187.09,-2.7,139.7,0.18,7.15,22.15,85.65,412.63,2104.15,2475.09,24.5,0,9.52,310.79,0,6.83,0.01,0.39,440.95,39.45
2025-03-05T14:20:00Z,-5.67,-241.87,0,271.8,4145.93,-2.7,140.97,0.18,7.14,4.86,85.86,408.75,2213.78,2411.72,24.3,0,9.59,307.81,0,6.9,0.01,0.39,437.94,39.51
2025-03-05T14:25:00Z,-2.54,-240.54,0,319.6,4146.96,-2.7,161.06,0.18,7.14,16.93,86.03,435.39,2026.99,2348.35,24.1,0,11.32,307.86,0,7.61,0.01,0.39,453.19,46.56
2025-03-05T14:30:00Z,-1.22,-241.02,0,322.3,4196.9,-2.7,161.01,0.18,7.14,19.88,86.33,427.06,1994.21,2284.99,23.9,0,11.63,311.52,0,7.62,0.01,0.39,461.55,72.88
2025-03-05T14:35:00Z,-2.67,-241.68,0,265.65,4307.2,-2.7,160.14,0.18,7.13,1.14,86.09,423.36,2054.46,2246.18,23.85,0,9.72,319.52,0,7.59,0.01,0.39,461.28,44.94
2025-03-05T14:40:00Z,-4.22,-240.45,0,311.95,4235.85,-2.8,199.77,0.18,10.05,1.22,86.15,411.22,1961.27,2207.38,23.8,0,11.46,314.35,0,9.01,0.01,0.55,470.51,40.12
2025-03-05T14:45:00Z,-12.26,-241.02,0,290.8,4213.46,-2.7,235.6,0.18,10.19,0.82,86.38,431.42,2060.84,2168.58,23.75,0,10.69,312.79,0,10.31,0.01,0.56,463.29,39.56
2025-03-05T14:50:00Z,-3.26,-240.72,0,306.2,4160.05,-2.6,260.78,0.18,12.6,3.94,86.09,430.85,2102,2129.78,23.7,0,11.29,308.94,0,11.24,0.01,0.69,461.69,39.4
2025-03-05T14:55:00Z,-5.25,-242.06,0,303.75,4144.94,-2.8,258.92,0.18,16.59,0,85.75,430.54,2097.62,2090.98,23.65,0,11.33,307.83,0,11.16,0.01,0.9,463.7,38.76
2025-03-05T15:00:00Z,-10.07,-241.83,0,322.1,4139.88,-2.7,259.4,0.18,18.18,0,85.87,450.1,2133.22,2052.18,23.6,0,11.82,307.48,0,11.19,0.01,0.98,464.57,39.67
2025-03-05T15:05:00Z,-0.93,-241.55,0,313.15,4141.59,-2.7,260.44,0.18,19.19,3.99,85.64,446.69,2090.49,2008.26,23.82,0,11.42,307.59,0,11.23,0.01,1.04,467.8,34.75
