date,Battery (Charging) - MW,Pumps - MW,Coal (Brown) - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Distillate - MW,Gas (Steam) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Reciprocating) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-10T00:25:00Z,-185.7,0,3487.97,11424.26,63.27,0,587.5,594.41,720.38,207.87,42.5,17.63,1405.85,3817.52,0.73,0,341.73,853.82,0.12,0,27.11,20.1,36.89,10.22,2.17,698.96,137.96
2025-06-10T00:30:00Z,-95.81,0,3522.34,11347.17,54.02,0,592.88,603.99,725.25,209.69,42.73,35.96,1359.02,3828.71,0.73,0,345.09,847.63,0.11,0,27.37,20.42,37.13,10.3,2.18,696.59,141.43
2025-06-10T00:35:00Z,-125.4,0,3520.97,11379.61,54.51,0,587.75,604.72,725.13,207.95,42.33,31.25,1348.12,3782.47,0.73,0,344.93,849.67,0.11,0,27.11,20.45,37.12,10.22,2.16,699.5,142.73
2025-06-10T00:40:00Z,-72.29,0,3511.09,11330,55.82,0,556,601.08,627.73,210.06,42.77,37.53,1375.18,3795.81,0.73,0,343.97,845.64,0.11,0,25.7,20.32,31.88,10.32,2.18,695.99,171.56
2025-06-10T00:45:00Z,-76.12,0,3502.69,11298.31,57.89,0,503.25,606.54,607.8,206.76,42.76,18.46,1405.23,3825.24,0.73,0,343.15,843.23,0.11,0,23.31,20.51,30.78,10.16,2.19,694.62,152.35
2025-06-10T00:50:00Z,-106.58,0,3492.84,11219.16,57.62,0,491.25,596.66,606.81,208.9,43.45,14.47,1392.03,3856.8,0.73,0,342.21,837.33,0.11,0,22.76,20.18,30.74,10.27,2.22,694.41,142.5
2025-06-10T00:55:00Z,-153.46,0,3499.09,11129.05,59.46,0,493.63,597.13,607.73,209.13,43.11,4.74,1388.38,3836.86,0.73,0,342.82,830.4,0.12,0,22.88,20.19,30.79,10.28,2.2,696.09,141.79
2025-06-10T01:00:00Z,-171.19,0,3518.69,11083.49,56.77,0,496,603.37,610.46,208.99,43.38,21.46,1360.35,3871.63,0.73,0,344.71,826.52,0.11,0,22.98,20.4,30.91,10.27,2.22,695.61,137.96
2025-06-10T01:05:00Z,-77.53,0,3514.47,11031.97,59.06,0,454.25,601.16,610.65,207.98,43.9,20.78,1281.66,3871.37,0.53,0,344.28,822.63,0.12,0,21.04,20.33,30.92,10.22,2.25,694.78,141.08
2025-06-10T01:10:00Z,-124.86,0,3509.72,10995.19,57.24,0,492.25,600.76,578.56,206.64,44.98,4.5,1284.99,3897.72,0.53,0,343.85,819.94,0.11,0,22.8,20.31,29.55,10.15,2.3,695.57,139.41
2025-06-10T01:15:00Z,-130.31,0,3528.47,11053.61,56.98,0,497.75,607.29,569.38,207.92,44.34,14.26,1255.49,3898.77,0.53,0,345.69,824.21,0.11,0,23.06,20.53,29.18,10.22,2.27,697.23,141.42
2025-06-10T01:20:00Z,-163.09,0,3509.31,10994.24,54.91,-0.1,494.13,597.13,567.32,208.24,44.56,0.87,1303.2,3907.5,0.53,0,343.79,819.85,0.11,0,22.89,20.19,29.08,10.23,2.28,696.19,141.79
2025-06-10T01:25:00Z,-299.26,0,3481.59,10904.33,53.58,-0.2,486.63,594.87,563.41,205.57,46.22,0.32,1314.01,3919.2,0.53,0,341.1,813.27,0.11,0,22.55,20.12,28.89,10.1,2.36,698.71,139.77
2025-06-10T01:30:00Z,-348.06,0,3497.06,10865.66,54.72,0,492.88,597.76,566.51,206.45,46.59,0.28,1250.28,3952.34,0.53,0,342.61,810.3,0.11,0,22.83,20.21,29.04,10.15,2.38,701.11,131
2025-06-10T01:35:00Z,-292.72,0,3497.69,10830.92,55.16,-0.1,433.25,556.44,565.49,206.94,45.83,0.37,1213.45,3976.66,0.53,0,342.7,807.74,0.11,0,20.09,18.83,28.99,10.17,2.35,700.41,156.24
2025-06-10T01:40:00Z,-292.27,0,3513.56,10775.17,57.38,-0.2,400.13,501.6,565.61,201.6,47.2,4.23,1362.83,3954.77,0.53,0,344.19,803.6,0.11,0,18.63,16.99,28.99,9.91,2.41,696.85,156.24
2025-06-10T01:45:00Z,-250.4,0,3515.72,10723.12,57.77,-0.1,399.75,484.27,568.56,193.97,46.24,5.66,1385.69,3913.39,0.53,0,344.37,799.78,0.11,0,18.63,16.41,29.13,9.53,2.37,695.88,156.24
2025-06-10T01:50:00Z,-259.87,0,3496.72,10655.84,58.2,-0.1,396.13,481.25,566.56,194.63,45.41,0.4,1377.26,3893.76,0.53,0,342.53,794.94,0.11,0,18.46,16.31,29.04,9.56,2.33,696.4,156.24
2025-06-10T01:55:00Z,-308.26,0,3496.84,10585.39,60.13,-0.1,398.88,481.3,566.73,189.5,47.22,0.58,1384.08,3909.6,0.53,0,342.53,789.77,0.12,0,18.59,16.31,29.05,9.31,2.42,696.56,141.79
2025-06-10T02:00:00Z,-296.89,0,3510.97,10621.33,59.38,0,400.63,482.74,567.96,209.51,46.39,4.99,1270.07,3902.26,0.53,0,343.9,792.43,0.12,0,18.68,16.36,29.11,10.3,2.38,700.64,141.79
2025-06-10T02:05:00Z,-286.19,0,3509.44,10572.32,58.94,0,399.5,482.17,568.17,208.16,47.01,2.47,1275.96,3903.38,0.53,0,343.75,788.75,0.12,0,18.62,16.34,29.12,10.23,2.4,699.65,156.24
2025-06-10T02:10:00Z,-382.93,0,3513.84,10602.54,57.88,0,399.25,480.97,539.58,209.37,47.5,5.9,1337.84,3888.75,0.53,0,344.18,791.01,0.11,0,18.61,16.3,27.34,10.29,2.43,701.58,156.24
2025-06-10T02:15:00Z,-389.19,0,3512.44,10603.11,56.2,0,400,482.07,522.4,209.23,47.24,1.81,1353.45,3890.66,0.53,0,344.04,791.01,0.11,0,18.64,16.34,26.29,10.28,2.42,701.28,156.24
2025-06-10T02:20:00Z,-397.16,0,3506.31,10575.71,56.88,0,400.75,483.15,521.23,207.86,46.32,3.41,1354.37,3874.78,0.53,0,343.45,789,0.11,0,18.68,16.38,26.23,10.21,2.37,701.61,156.24
2025-06-10T02:25:00Z,-481.08,0,3490.69,10552.93,58.38,0,395.75,481.56,519.06,206.65,45.63,0.74,1344.72,3860.52,0.53,0,341.96,787.32,0.12,0,18.45,16.32,26.13,10.16,2.34,704.89,140.87
2025-06-10T02:30:00Z,-462.4,0,3506.56,10586.26,58.03,0,383,481.54,522.51,208.27,46.52,1.49,1273.6,3877.3,0.53,0,343.49,789.79,0.12,0,17.83,16.32,26.3,10.23,2.38,706.8,142.17
2025-06-10T02:35:00Z,-480.7,0,3494.34,10533.68,57.09,0,376.5,481.81,518.57,207.8,44.62,0.82,1268.92,3868.29,0.64,0,342.3,786,0.11,0,17.52,16.33,26.11,10.21,2.28,707.35,176.97
2025-06-10T02:40:00Z,-563.1,0,3516.22,10568.27,56.79,0,401.63,499.14,493.55,208.3,44.51,17.4,1313.16,3875.09,0.64,0,344.44,788.56,0.11,0,18.71,16.91,24.51,10.24,2.28,708.17,177.1
2025-06-10T02:45:00Z,-510.09,0,3502.84,10493.49,57.84,0,396.5,508.99,479.61,206.61,43.98,4.67,1324.19,3865.68,0.64,0,343.14,783.06,0.11,0,18.48,17.24,23.69,10.15,2.24,705.64,177.8
2025-06-10T02:50:00Z,-633.71,0,3492.22,10478.7,57.59,-0.1,396.5,531.65,480.01,206.62,43.54,24.85,1320.52,3914.5,0.64,0,342.1,781.97,0.11,0,18.48,18,23.71,10.15,2.22,706.97,156.24
2025-06-10T02:55:00Z,-591.96,0,3517.84,10445.89,57.18,0,400.38,484.11,482.08,211.8,43.59,26.89,1337.61,3908.38,0.64,0,344.58,779.64,0.11,0,18.66,16.41,23.81,10.41,2.22,706.05,156.24
2025-06-10T03:00:00Z,-616.8,0,3497.09,10432.25,58.32,-0.1,395.75,482.99,480.99,205.68,42.24,11.04,1324.97,3875.32,0.64,0,342.55,778.74,0.12,0,18.45,16.37,23.77,10.11,2.16,708.61,156.24
2025-06-10T03:05:00Z,-615.12,0,3511.59,10418.25,56.31,-0.1,399.63,483.99,481.45,210.04,44.01,2.51,1338.84,3832.92,0.64,0,344,777.74,0.11,0,18.63,16.4,23.78,10.32,2.24,710.08,152.74
2025-06-10T03:10:00Z,-558.19,0,3521.47,10455.26,56.78,-0.1,402.13,485.72,482.68,209.25,43.51,25.28,1358.52,3793.41,0.72,0,344.95,780.44,0.11,0,18.74,16.46,23.83,10.28,2.22,708.43,156.24
2025-06-10T03:15:00Z,-535.1,0,3501.09,10458.95,57.49,0,397.5,482.34,477.71,207.65,44.59,5.16,1383.62,3841.14,0.64,0,342.94,780.73,0.11,0,18.53,16.35,23.61,10.2,2.27,705.46,153.91
2025-06-10T03:20:00Z,-577.59,0,3492.81,10454.93,56.61,0,396.25,482.05,479,209.06,44.91,0.37,1366.08,3864.81,0.64,0,342.15,780.49,0.11,0,18.47,16.34,23.67,10.27,2.29,706.74,151.59
2025-06-10T03:25:00Z,-552.12,0,3497.47,10428.01,56.47,0,395.75,482.64,480.12,206.29,45.5,0.37,1295.76,3861.99,0.64,0,342.62,778.57,0.11,0,18.45,16.36,23.73,10.14,2.32,708.33,151.97
2025-06-10T03:30:00Z,-581.11,0,3523.72,10482.37,53.37,0,402.88,485.25,483.44,208.3,44.78,20.72,1322.21,3849.99,0.64,0,345.14,782.65,0.11,0,18.78,16.45,23.87,10.24,2.29,709.2,151.97
2025-06-10T03:35:00Z,-672.11,0,3496.34,10567.2,52.79,0,394.63,481.85,478.59,208.5,46.06,13.49,1319.79,3806.58,0.64,0,342.5,789.28,0.11,0,18.4,16.33,23.65,10.25,2.35,714.77,156.24
2025-06-10T03:40:00Z,-528.06,0,3516.81,10532.88,52.68,0,384.88,484.76,484.05,209.63,43.08,23.4,1318.73,3776.49,0.64,0,344.49,786.51,0.11,0,17.91,16.43,23.91,10.3,2.21,710.47,156.24
2025-06-10T03:45:00Z,-471.8,0,3491.72,10529.9,55.91,0,369.25,481.48,481.34,205.66,45.71,0.37,1294.13,3701.88,0.64,0,342.04,786.4,0.11,0,17.18,16.32,23.79,10.11,2.34,712.34,151.21
2025-06-10T03:50:00Z,-541.36,0,3508.47,10588.36,56.77,0,375.25,482.93,482.1,209.11,42.79,22.74,1274.8,3678.49,0.64,0,343.68,790.73,0.11,0,17.46,16.37,23.82,10.28,2.19,716.29,151.21
2025-06-10T03:55:00Z,-526.94,0,3490.69,10580.26,54.38,0,372.25,480.57,479.95,210.38,44.53,0.36,1265.54,3662.43,0.64,0,341.91,790.18,0.11,0,17.31,16.29,23.72,10.34,2.27,717.15,150.83
2025-06-10T04:00:00Z,-461.03,0,3507.22,10560.72,54.42,0,376.63,482.31,480.93,209.25,42.6,29.5,1241.48,3676.55,0.64,0,343.55,788.65,0.11,0,17.52,16.35,23.76,10.28,2.18,714.26,156.24
2025-06-10T04:05:00Z,-453.9,0,3510.47,10580.16,51.6,0,378.13,482.26,482.1,209.78,42.51,6.02,1301.28,3683.98,0.68,0,343.87,790.09,0.1,0,17.59,16.34,23.82,10.31,2.17,712.78,141.96
2025-06-10T04:10:00Z,-271.85,0,3516.34,10622.14,50.78,0,405.75,482.28,488.59,209.71,44.07,9.51,1334.98,3698.38,0.64,0,344.42,793.74,0.1,0,18.81,16.34,24.12,10.31,2.25,705.2,128.96
2025-06-10T04:15:00Z,-297.09,0,3494.97,10838.74,48.18,0,350.75,449.07,486.61,94.03,43.57,1.84,1426.03,3653.11,0.72,0,342.33,810.2,0.1,0,16.27,15.23,24.02,4.62,2.22,708.09,147.16
2025-06-10T04:20:00Z,-565.78,0,3507.59,10888.81,47.99,0,404.75,481.89,488.92,210.54,44.67,0.66,1525.43,3590.7,0.64,0,343.59,814.23,0.1,0,18.76,16.33,24.13,10.35,2.27,715.43,137.96
2025-06-10T04:25:00Z,-510.11,0,3488.97,11047.16,46.25,0,398,480.38,487.66,94.85,43.87,0.38,1521.91,3565.62,0.64,0,341.77,826.36,0.1,0,18.41,16.28,24.07,4.66,2.24,716.49,137.96
2025-06-10T04:30:00Z,-438.18,0,3485.97,10992.75,44.86,0,400.38,479.55,486.21,95.05,44.32,0.47,1526.85,3530.44,0.64,0,341.46,822.83,0.09,0,18.46,16.25,24.01,4.67,2.26,714.81,129.64
2025-06-10T04:35:00Z,-423.16,0,3490.19,11078.02,42.84,0,338.63,462.67,486.52,95.99,44.36,0.44,1528.45,3537.36,0.64,0,341.9,829.1,0.09,0,15.6,15.69,24.02,4.72,2.26,715.59,137.96
2025-06-10T04:40:00Z,-502.38,0,3495.19,11190.82,44.54,-0.1,302,479.64,485.58,122.79,43.56,0.53,1561.26,3564.09,0.64,0,342.41,837.45,0.09,0,13.89,16.26,23.98,6.03,2.22,717.14,148.76
2025-06-10T04:45:00Z,-674.87,0,3483.81,11150.98,43.85,-0.1,357.38,480.1,485.94,205.65,43.95,0.42,1614.39,3560.56,0.64,0,341.27,834.7,0.09,0,16.44,16.27,23.99,10.11,2.24,719.98,147
2025-06-10T04:50:00Z,-631.38,0,3497.09,11136.77,42.61,-0.2,416.38,479.05,485.34,209.45,43.29,0.42,1591.76,3551.13,0.64,0,342.55,833.91,0.09,0,19.17,16.24,23.97,10.29,2.21,719.47,140.68
2025-06-10T04:55:00Z,-589.03,0,3512.34,11223.8,48.2,-0.2,433.13,482.33,487.52,209.75,43.54,5.33,1616.89,3542.13,0.64,0,344.03,840.3,0.1,0,19.96,16.35,24.07,10.31,2.22,717.92,139.14
2025-06-10T05:00:00Z,-389.59,0,3494.59,11200.08,47.15,-0.1,409,480.22,484.38,145.75,43.9,0.39,1608.7,3528.17,0.89,0,342.32,838.52,0.1,0,18.81,16.28,23.93,7.16,2.24,712.1,137.96
2025-06-10T05:05:00Z,-321.53,0,3492.34,11224.02,43.39,-0.1,383.5,480.37,487.27,143.54,44.8,0.51,1601.94,3576.4,0.64,0,342.1,840.36,0.1,0,17.61,16.28,24.06,7.05,2.28,708.89,137.96
2025-06-10T05:10:00Z,-416.99,0,3513.84,11380.29,44.45,-0.1,349.13,539.93,487.27,100.27,43.63,2.08,1714.51,3617.68,0.64,0,344.2,851.97,0.11,0,16.01,18.28,24.06,4.93,2.23,708.31,139.89
2025-06-10T05:15:00Z,-397.44,0,3526.31,11463.35,42.31,-0.1,368.88,590.23,487.63,147.81,44.69,20.23,1748.21,3600.45,0.64,0,345.41,858.18,0.11,0,16.87,19.96,24.07,7.26,2.28,706.44,141.44
2025-06-10T05:20:00Z,-403.15,0,3515.09,11659.99,42.63,-0.1,363.88,600.58,488.61,204.38,44.34,13.09,1738.53,3565.1,0.64,0,344.29,872.95,0.11,0,16.64,20.31,24.12,10.04,2.27,709.4,142.49
2025-06-10T05:25:00Z,-382.15,0,3482.72,11751.73,40.43,-0.1,375.25,593.73,485.41,206.74,44.83,0.71,1717.16,3558.83,0.67,0,341.17,879.67,0.11,0,17.2,20.08,23.98,10.16,2.29,710.17,142.06
2025-06-10T05:30:00Z,-237.72,0,3498.09,11777.84,38.56,-0.1,363.5,597.44,486.46,116.21,45.94,0.58,1711.07,3544.11,0.64,0,342.66,881.66,0.1,0,16.63,20.2,24.03,5.71,2.34,707.3,137.96
2025-06-10T05:35:00Z,-214.83,0,3504.22,11927.45,38.67,-0.1,341.5,598.33,486.54,94.36,43.87,1.52,1700.56,3510.41,0.64,0,343.24,893.2,0.11,0,15.61,20.23,24.03,4.64,2.23,709.81,137.96
2025-06-10T05:40:00Z,-212.83,0,3523.06,11969.17,39.34,-0.1,346.63,606.88,485.82,185.12,38.88,51.6,1835.54,3525.55,0.64,0,345.1,895.57,0.11,0,15.85,20.52,23.99,9.1,1.98,703.12,144.54
2025-06-10T05:45:00Z,-174.03,0,3504.47,12109.18,32.91,-0.1,384.75,602.47,531.19,204.21,39.84,14.72,1857.59,3560.73,0.64,0,343.28,906.65,0.1,0,17.58,20.37,26.19,10.04,2.02,702.06,144.04
2025-06-10T05:50:00Z,-165.79,0,3481.47,12067,35.95,0,406.88,594.71,584.35,203.42,40.14,74.91,1843.5,3578.7,0.64,0,341.05,903.58,0.1,0,18.58,20.11,28.82,10,2.04,698.65,137.96
2025-06-10T05:55:00Z,-112.03,0,3504.47,12185.75,35.41,0,389.5,604.23,630.2,184.77,40.1,62.68,1879.12,3601.9,0.64,0,343.3,912.88,0.1,0,17.79,20.43,31.14,9.08,2.04,697.23,144.58
2025-06-10T06:00:00Z,-69.16,0,3495.09,12191.2,35.23,0,418.38,598.39,673.88,207.48,37.98,55.24,1962.19,3578.79,0.64,0,342.37,913.33,0.1,0,19.12,20.23,33.31,10.2,1.92,693.85,144.14
2025-06-10T06:05:00Z,-55.91,0,3505.84,12274.56,33.38,0,419.75,600.2,676.46,207.19,38.18,123.97,2045.27,3555.12,0.86,0,343.41,919.75,0.1,0,19.19,20.29,33.42,10.18,1.93,690.69,141.99
2025-06-10T06:10:00Z,-44.89,0,3531.22,12352.77,33.29,0,463.5,617.85,696.4,207.92,37.9,349.11,2182.2,3538.81,0.64,0,345.97,925.22,0.1,0,21.19,20.89,34.49,10.22,1.92,680.94,164.33
2025-06-10T06:15:00Z,-19.28,0,3501.47,12293.84,31.35,0,489.25,599.16,724.22,206.73,39,344.55,2616.08,3510.1,0.64,0,342.93,920.61,0.1,0,22.38,20.26,35.89,10.16,1.97,667.77,177.69
2025-06-10T06:20:00Z,-14.45,0,3496.56,12269.81,28.4,0,510.63,598.42,838.78,208.27,36.25,322.49,2828.71,3471.73,0.76,0,342.51,918.68,0.1,0,23.4,20.23,41.51,10.23,1.84,662.78,203.58
2025-06-10T06:25:00Z,-9.9,0,3487.84,12209.43,29.09,0,527.5,656.65,959.24,207.28,37.15,265.63,3030.48,3435.37,0.64,0,341.65,914.1,0.1,0,24.22,22.2,47.55,10.19,1.88,658.01,184.62
2025-06-10T06:30:00Z,-15.45,0,3516.59,12184.41,29.8,-0.1,553.5,657.34,1179.86,210.76,38.09,449.62,3031.86,3404.78,0.64,0,344.45,912.13,0.1,0,25.46,22.27,58.56,10.36,1.93,653.8,245.73
2025-06-10T06:35:00Z,-7.49,0,3498.84,12156.61,29.56,-0.1,611,683.89,1420.11,208.41,38.11,520.56,2993.45,3352.77,0.71,8.53,342.71,909.93,0.1,0,28.1,23.23,70.42,10.24,1.93,652.17,180
2025-06-10T06:40:00Z,-4.54,0,3510.22,12218.69,32.25,0,669.75,654.55,1472.4,209.08,37.48,482.99,3343.97,3299.58,0.66,17.07,343.84,914.36,0.11,0,30.82,22.31,73.72,10.27,1.9,646.31,212.12
2025-06-10T06:45:00Z,-4.93,0,3514.47,12207.56,31.12,0,695.63,715.37,1395.66,209.11,38.03,735.75,3550.57,3247.9,1.71,25.6,344.28,913.32,0.11,0,32.02,24.41,70.21,10.28,1.92,635.67,172.38
2025-06-10T06:50:00Z,-7.15,0,3502.81,12216.64,31.14,0,705.38,678.43,1392.85,207.69,37.73,1070.05,3633.52,3228.22,4.24,34.13,343.12,913.91,0.11,0,32.46,23.24,70.06,10.21,1.91,626.13,211.65
2025-06-10T06:55:00Z,-5.32,0,3492.94,12179.62,30.5,0,703.75,738.45,1493.31,206,37.26,1038.33,3843.49,3167.63,8.55,42.66,342.18,911.15,0.11,0,32.38,25.3,74.84,10.12,1.89,621.85,211.65
2025-06-10T07:00:00Z,-4.61,0,3508.81,12219.4,31.13,0,707.5,745.92,1651.34,208.47,38.2,1033.75,3897.91,3205.38,21.34,51.2,343.71,914.01,0.11,0,32.56,25.56,81.99,10.24,1.93,619.47,240
2025-06-10T07:05:00Z,-4.49,0,3495.06,12275.37,31.27,-0.1,686,742.47,1723.83,206.84,38.22,1045.45,3998.39,3182.03,48.77,114.92,342.36,918,0.11,0,31.53,25.45,85.89,10.16,1.93,615.76,211.65
2025-06-10T07:10:00Z,-4.03,0,3504.09,12297.84,30.47,-0.1,669.25,744.03,1787.51,208.62,37.37,1098.47,4094.93,3185.62,113.38,178.65,343.25,919.67,0.11,0,30.72,25.5,89,10.25,1.89,609.92,212.12
2025-06-10T07:15:00Z,-4.4,0,3516.47,12323,29.18,-0.1,670.25,745.96,1827.69,210.21,37.58,1207.4,4126.12,3166.86,220.46,242.38,344.45,921.53,0.11,0,30.77,25.56,90.89,10.33,1.9,604.06,212.12
2025-06-10T07:20:00Z,-4.68,0,3494.09,12286.58,28.99,-0.1,664.75,741.16,1821.76,207.66,36.82,1392.35,4077.78,3202.5,326.56,306.11,342.3,918.86,0.11,0,30.51,25.4,90.6,10.2,1.87,596.11,211.65
2025-06-10T07:25:00Z,-4.84,0,3496.81,12293.61,27.36,-0.1,668.25,747.12,1853.35,208.29,38.64,1332.57,4094.58,3232.66,437.74,369.84,342.53,919.34,0.1,0,30.67,25.6,92.68,10.24,1.95,593.05,211.65
2025-06-10T07:30:00Z,-4.12,0,3518.72,12283.79,33.06,-0.1,670.25,749.52,1858.29,207.51,38.42,1336.5,4129.94,3222.26,578.04,433.56,344.68,918.66,0.12,0,30.77,25.68,92.95,10.2,1.94,588.53,211.65
2025-06-10T07:35:00Z,-6.11,0,3487.59,12219.07,30.96,-0.1,664,745.32,1849.59,207.42,37.02,1291.75,4095,3250.98,726.11,567.34,341.66,913.73,0.11,0,30.48,25.54,92.51,10.19,1.88,582.64,212.12
2025-06-10T07:40:00Z,-4.4,0,3506.34,12203.48,32.2,-0.1,685.13,747.66,1859.68,208.18,36.5,1174.74,4122.42,3232.79,912.23,701.12,343.47,912.61,0.11,0,31.49,25.62,93,10.23,1.85,578.58,209.79
2025-06-10T07:45:00Z,-4.77,0,3506.81,12127.69,31.03,-0.1,703.13,747.23,1886.64,209.31,36.76,1175,4119.34,3177.01,1079.61,834.89,343.5,906.94,0.11,0,32.35,25.61,94.87,10.29,1.87,573.29,183.82
2025-06-10T07:50:00Z,-5.31,0,3489.94,12097.05,33.12,0,702.5,685.08,1885.89,206.38,35.29,1277.99,3931.78,3171.21,1253.98,968.67,341.86,904.55,0.12,0,32.33,23.53,94.83,10.14,1.8,568.71,197.12
2025-06-10T07:55:00Z,-7.39,0,3482.31,12063.68,32.94,-0.1,702.5,736.74,1880.59,205.14,35.31,1055.75,3983.47,3097.05,1426.21,1102.45,341.11,902.28,0.12,0,32.33,25.26,94.57,10.08,1.8,566.86,193.12
2025-06-10T08:00:00Z,-8.97,0,3483.06,11992.42,32.01,0,704.75,740.73,1865.77,207.92,35.38,946.85,3879.5,3078.05,1593.96,1236.22,341.19,896.67,0.11,0,32.43,25.39,94.15,10.22,1.8,564.78,180
2025-06-10T08:05:00Z,-7.81,0,3495.47,11941.75,29.85,-0.1,707.63,689,1867.63,208.97,34.98,836.59,3819.2,3072.43,1817.14,1439.88,342.42,892.54,0.11,0,32.56,23.66,94.35,10.27,1.78,559.96,211.65
2025-06-10T08:10:00Z,-5.57,0,3509.56,11881.24,32.08,0,703.63,744.98,1879.26,207.94,35.95,953.33,3590.9,3014.6,1936.83,1643.53,343.79,887.88,0.11,0,32.39,25.53,94.9,10.22,1.83,556.28,211.65
2025-06-10T08:15:00Z,-9.1,0,3486.44,11770.14,30.97,0,694.63,739.94,1831.82,206.23,35.61,914.19,3519.39,2957.16,2061.91,1847.19,341.54,879.73,0.11,0,31.97,25.36,92.58,10.13,1.81,551.7,211.65
2025-06-10T08:20:00Z,-5.57,0,3493.59,11690.99,29.33,0,697.63,730.02,1835.2,208.38,36.02,684.85,3514.86,2914.7,2246.52,2050.85,342.24,873.51,0.11,0,32.11,24.98,92.75,10.24,1.83,548.77,212.12
2025-06-10T08:25:00Z,-33.25,0,3478.34,11562.91,27.76,0,693.5,708.71,1831.31,205.48,34.86,474.4,3490.9,2857.89,2414.89,2254.5,340.77,864.2,0.11,0,31.92,24.18,92.54,10.1,1.77,546.2,211.65
2025-06-10T08:30:00Z,-162.35,0,3508.81,11530.18,25.56,-0.1,700.63,706.82,1840.97,207.92,35.59,389.43,3504.48,2845.33,2459.78,2458.16,343.68,861.99,0.1,0,32.25,24.05,93.08,10.22,1.81,545.94,211.65
2025-06-10T08:35:00Z,-17.12,0,3497.06,11356.18,24.79,-0.1,698.25,684.22,1839.46,207.72,35.51,416.9,3318.17,2794.77,2479.34,2701.03,342.53,849.23,0.1,0,32.14,23.23,92.98,10.21,1.8,540.23,192.48
2025-06-10T08:40:00Z,-26.91,0,3470.81,11314.55,27.85,-0.1,690.88,660.91,1738.02,204.99,35.2,431.21,3072.47,2722.72,2631.66,2943.9,339.96,845.48,0.1,0,31.8,22.39,88.09,10.07,1.79,537.34,211.65
2025-06-10T08:45:00Z,-18.66,0,3472.22,11157.95,36.11,-0.1,693.88,650.38,1727.78,205.17,35.74,270.64,2900.46,2653.06,2787.43,3186.77,340.13,833.51,0.12,0,31.94,21.97,89.07,10.08,1.82,535.76,211.65
2025-06-10T08:50:00Z,-12.19,0,3481.09,10887.47,37.73,-0.1,696.13,651.76,1706.55,206.38,35.38,285.79,2801.41,2635.17,2940.36,3429.64,340.96,813.58,0.12,0,32.04,22.02,88.55,10.14,1.8,527.51,211.65
2025-06-10T08:55:00Z,-4.62,0,3486.34,10689.61,33.65,-0.1,698.25,653.77,1639.47,206.56,36.47,246.4,2846.99,2599.45,2962.32,3672.51,341.41,798.99,0.11,0,32.14,22.09,85.41,10.15,1.85,520.91,211.65
2025-06-10T09:00:00Z,-45.71,0,3471.34,10386.25,34.52,-0.1,695.38,651.66,1584.02,205.51,36.9,205.19,3028.58,2548.65,2948,3915.39,339.9,776.53,0.11,0,32,22.02,82.77,10.1,1.87,511.83,193.58
2025-06-10T09:05:00Z,-29.98,0,3499.34,10215.77,32.38,0,701,657.2,1546.36,209.38,37.18,212.91,2928.6,2496.66,2984.75,4154.02,342.62,763.41,0.11,0,32.27,22.2,81.09,10.29,1.88,507.55,211.65
2025-06-10T09:10:00Z,-23.55,0,3495.22,10032.67,32.05,0,700,655.19,1459.26,207.2,41.61,192.39,2962.84,2445.67,3079.79,4392.66,342.21,749.04,0.11,0,32.22,22.14,76.69,10.18,2.11,499.32,211.65
2025-06-10T09:15:00Z,-58.9,0,3482.97,10119.01,33.13,0,698.25,653.77,1401.14,207.48,40.13,218.44,2663.7,2451.81,3207.96,4631.3,341.02,755.39,0.11,0,32.14,22.09,73.73,10.2,2.04,498.84,211.65
2025-06-10T09:20:00Z,-92.22,0,3494.19,10044.01,34.29,0,699.63,656.1,1343.88,208.99,33.72,169.27,2478.7,2424.89,3248.04,4869.93,342.11,749.67,0.11,0,32.2,22.17,70.79,10.27,1.73,498.04,211.65
2025-06-10T09:25:00Z,-45.48,0,3510.75,9804.32,4.08,0,700.38,661.72,1347.12,207.98,37.88,169.63,2476.34,2442.39,3198.46,5108.57,343.74,731.75,0.06,0,32.24,22.35,70.96,10.22,1.93,491.46,168.07
2025-06-10T09:30:00Z,-37.69,-243.22,3488.84,9857.78,30.51,0,697.88,606.93,1270.01,207.8,40.02,235.1,2317.43,2452.48,3356.57,5347.21,341.58,736.01,0.1,0,32.12,20.52,65.84,10.21,2.03,489.44,179.63
